,week_ending,Case_Rate_Location,Case_Count,dayofyear,year,CasesByModZCTA_ID
6668,2020-08-22,11208,25.11,235,2020,2255
6669,2020-08-29,11208,25.11,242,2020,2262
6670,2020-09-05,11208,26.16,249,2020,2269
6671,2020-09-12,11208,43.95,256,2020,2276
6672,2020-09-19,11208,10.46,263,2020,2283
6673,2020-09-26,11208,26.16,270,2020,2290
6674,2020-10-03,11208,39.76,277,2020,2297
6675,2020-10-10,11208,51.27,284,2020,2304
6676,2020-10-17,11208,21.97,291,2020,2311
6677,2020-10-24,11208,75.34,298,2020,2318
6678,2020-10-31,11208,64.88,305,2020,2325
6679,2020-11-07,11208,129.75,312,2020,2332
6680,2020-11-14,11208,153.82,319,2020,2339
6681,2020-11-21,11208,171.61,326,2020,2346
6682,2020-11-28,11208,231.26,333,2020,2353
6683,2020-12-05,11208,286.72,340,2020,2360
6684,2020-12-12,11208,334.85,347,2020,2367
6685,2020-12-19,11208,299.27,354,2020,2374
6686,2020-12-26,11208,344.27,361,2020,2381
6687,2021-01-02,11208,387.17,2,2021,2023
6688,2021-01-09,11208,585.99,9,2021,2030
6689,2021-01-16,11208,581.8,16,2021,2037
6690,2021-01-23,11208,568.2,23,2021,2044
6691,2021-01-30,11208,554.6,30,2021,2051
6692,2021-02-06,11208,459.37,37,2021,2058
6693,2021-02-13,11208,406.01,44,2021,2065
6694,2021-02-20,11208,328.57,51,2021,2072
6695,2021-02-27,11208,412.28,58,2021,2079
6696,2021-03-06,11208,335.9,65,2021,2086
6697,2021-03-13,11208,332.76,72,2021,2093
6698,2021-03-20,11208,375.66,79,2021,2100
6699,2021-03-27,11208,418.56,86,2021,2107
6700,2021-04-03,11208,408.1,93,2021,2114
6701,2021-04-10,11208,390.31,100,2021,2121
6702,2021-04-17,11208,370.43,107,2021,2128
6703,2021-04-24,11208,235.44,114,2021,2135
6704,2021-05-01,11208,159.05,121,2021,2142
6705,2021-05-08,11208,117.2,128,2021,2149
6706,2021-05-15,11208,63.83,135,2021,2156
6707,2021-05-22,11208,63.83,142,2021,2163
6708,2021-05-29,11208,25.11,149,2021,2170
6709,2021-06-05,11208,20.93,156,2021,2177
6710,2021-06-12,11208,20.93,163,2021,2184
6711,2021-06-19,11208,49.18,170,2021,2191
6712,2021-06-26,11208,20.93,177,2021,2198
6713,2021-07-03,11208,28.25,184,2021,2205
6714,2021-07-10,11208,39.76,191,2021,2212
6715,2021-07-17,11208,53.37,198,2021,2219
6716,2021-07-24,11208,63.83,205,2021,2226
6717,2021-07-31,11208,106.73,212,2021,2233
6718,2021-08-07,11208,183.12,219,2021,2240
6719,2021-08-14,11208,171.61,226,2021,2247
6720,2021-08-21,11208,179.98,233,2021,2254
6721,2021-08-28,11208,205.1,240,2021,2261
6722,2021-09-04,11208,137.08,247,2021,2268
6723,2021-09-11,11208,140.22,254,2021,2275
6724,2021-09-18,11208,160.1,261,2021,2282
6725,2021-09-25,11208,137.08,268,2021,2289
6726,2021-10-02,11208,116.15,275,2021,2296
6727,2021-10-09,11208,108.83,282,2021,2303
6728,2021-10-16,11208,86.85,289,2021,2310
6729,2021-10-23,11208,82.67,296,2021,2317
6730,2021-10-30,11208,73.25,303,2021,2324
6731,2021-11-06,11208,78.48,310,2021,2331
6732,2020-08-08,11209,26.66,221,2020,2241
6733,2020-08-15,11209,29.62,228,2020,2248
6734,2020-08-22,11209,26.66,235,2020,2255
6735,2020-08-29,11209,34.07,242,2020,2262
6736,2020-09-05,11209,25.18,249,2020,2269
6737,2020-09-12,11209,22.22,256,2020,2276
6738,2020-09-19,11209,20.74,263,2020,2283
6739,2020-09-26,11209,38.51,270,2020,2290
6740,2020-10-03,11209,39.99,277,2020,2297
6741,2020-10-10,11209,48.88,284,2020,2304
6742,2020-10-17,11209,66.65,291,2020,2311
6743,2020-10-24,11209,82.95,298,2020,2318
6744,2020-10-31,11209,66.65,305,2020,2325
6745,2020-11-07,11209,112.57,312,2020,2332
6746,2020-11-14,11209,128.86,319,2020,2339
6747,2020-11-21,11209,198.48,326,2020,2346
6748,2020-11-28,11209,236.99,333,2020,2353
6749,2020-12-05,11209,284.38,340,2020,2360
6750,2020-12-12,11209,303.64,347,2020,2367
6751,2020-12-19,11209,322.89,354,2020,2374
6752,2020-12-26,11209,405.84,361,2020,2381
6753,2021-01-02,11209,460.64,2,2021,2023
6754,2021-01-09,11209,577.65,9,2021,2030
6755,2021-01-16,11209,533.22,16,2021,2037
6756,2021-01-23,11209,537.66,23,2021,2044
6757,2021-01-30,11209,420.65,30,2021,2051
6758,2021-02-06,11209,336.22,37,2021,2058
6759,2021-02-13,11209,373.25,44,2021,2065
6760,2021-02-20,11209,297.71,51,2021,2072
6761,2021-02-27,11209,302.16,58,2021,2079
6762,2021-03-06,11209,308.08,65,2021,2086
6763,2021-03-13,11209,330.3,72,2021,2093
6764,2021-03-20,11209,285.86,79,2021,2100
6765,2021-03-27,11209,376.22,86,2021,2107
6766,2021-04-03,11209,322.89,93,2021,2114
6767,2021-04-10,11209,312.53,100,2021,2121
6768,2021-04-17,11209,256.24,107,2021,2128
6769,2021-04-24,11209,151.08,114,2021,2135
6770,2021-05-01,11209,137.75,121,2021,2142
6771,2021-05-08,11209,88.87,128,2021,2149
6772,2021-05-15,11209,38.51,135,2021,2156
6773,2021-05-22,11209,22.22,142,2021,2163
6774,2021-05-29,11209,20.74,149,2021,2170
6775,2021-06-05,11209,13.33,156,2021,2177
6776,2021-06-12,11209,10.37,163,2021,2184
6777,2021-06-19,11209,10.37,170,2021,2191
6778,2021-06-26,11209,16.29,177,2021,2198
6779,2021-07-03,11209,13.33,184,2021,2205
6780,2021-07-10,11209,28.14,191,2021,2212
6781,2021-07-17,11209,42.95,198,2021,2219
6782,2021-07-24,11209,69.61,205,2021,2226
6783,2021-07-31,11209,115.53,212,2021,2233
6784,2021-08-07,11209,151.08,219,2021,2240
6785,2021-08-14,11209,162.93,226,2021,2247
6786,2021-08-21,11209,177.74,233,2021,2254
6787,2021-08-28,11209,118.49,240,2021,2261
6788,2021-09-04,11209,154.04,247,2021,2268
6789,2021-09-11,11209,159.97,254,2021,2275
6790,2021-09-18,11209,145.15,261,2021,2282
6791,2021-09-25,11209,131.82,268,2021,2289
6792,2021-10-02,11209,117.01,275,2021,2296
6793,2021-10-09,11209,103.68,282,2021,2303
6794,2021-10-16,11209,66.65,289,2021,2310
6795,2021-10-23,11209,60.73,296,2021,2317
6796,2021-10-30,11209,75.54,303,2021,2324
6797,2021-11-06,11209,75.54,310,2021,2331
6798,2020-08-08,11210,15.22,221,2020,2241
6799,2020-08-15,11210,27.4,228,2020,2248
6800,2020-08-22,11210,27.4,235,2020,2255
6801,2020-08-29,11210,38.06,242,2020,2262
6802,2020-09-05,11210,42.63,249,2020,2269
6803,2020-09-12,11210,51.76,256,2020,2276
6804,2020-09-19,11210,66.98,263,2020,2283
6805,2020-09-26,11210,152.24,270,2020,2290
6806,2020-10-03,11210,179.64,277,2020,2297
6807,2020-10-10,11210,175.07,284,2020,2304
6808,2020-10-17,11210,124.83,291,2020,2311
6809,2020-10-24,11210,94.39,298,2020,2318
6810,2020-10-31,11210,47.19,305,2020,2325
6811,2020-11-07,11210,133.97,312,2020,2332
6812,2020-11-14,11210,135.49,319,2020,2339
6813,2020-11-21,11210,137.01,326,2020,2346
6814,2020-11-28,11210,207.04,333,2020,2353
6815,2020-12-05,11210,309.04,340,2020,2360
6816,2020-12-12,11210,334.92,347,2020,2367
6817,2020-12-19,11210,348.62,354,2020,2374
6818,2020-12-26,11210,327.31,361,2020,2381
6819,2021-01-02,11210,327.31,2,2021,2023
6820,2021-01-09,11210,380.59,9,2021,2030
6821,2021-01-16,11210,379.07,16,2021,2037
6822,2021-01-23,11210,400.38,23,2021,2044
6823,2021-01-30,11210,319.7,30,2021,2051
6824,2021-02-06,11210,274.03,37,2021,2058
6825,2021-02-13,11210,205.52,44,2021,2065
6826,2021-02-20,11210,255.76,51,2021,2072
6827,2021-02-27,11210,254.24,58,2021,2079
6828,2021-03-06,11210,263.37,65,2021,2086
6829,2021-03-13,11210,254.24,72,2021,2093
6830,2021-03-20,11210,229.88,79,2021,2100
6831,2021-03-27,11210,269.46,86,2021,2107
6832,2021-04-03,11210,220.74,93,2021,2114
6833,2021-04-10,11210,214.65,100,2021,2121
6834,2021-04-17,11210,149.19,107,2021,2128
6835,2021-04-24,11210,102.0,114,2021,2135
6836,2021-05-01,11210,106.57,121,2021,2142
6837,2021-05-08,11210,117.22,128,2021,2149
6838,2021-05-15,11210,53.28,135,2021,2156
6839,2021-05-22,11210,39.58,142,2021,2163
6840,2021-05-29,11210,18.27,149,2021,2170
6841,2021-06-05,11210,16.75,156,2021,2177
6842,2021-06-12,11210,10.66,163,2021,2184
6843,2021-06-19,11210,9.13,170,2021,2191
6844,2021-06-26,11210,4.57,177,2021,2198
6845,2021-07-03,11210,19.79,184,2021,2205
6846,2021-07-10,11210,28.93,191,2021,2212
6847,2021-07-17,11210,51.76,198,2021,2219
6848,2021-07-24,11210,66.98,205,2021,2226
6849,2021-07-31,11210,98.95,212,2021,2233
6850,2021-08-07,11210,167.46,219,2021,2240
6851,2021-08-14,11210,167.46,226,2021,2247
6852,2021-08-21,11210,140.06,233,2021,2254
6853,2021-08-28,11210,147.67,240,2021,2261
6854,2021-09-04,11210,147.67,247,2021,2268
6855,2021-09-11,11210,115.7,254,2021,2275
6856,2021-09-18,11210,161.37,261,2021,2282
6857,2021-09-25,11210,152.24,268,2021,2289
6858,2021-10-02,11210,143.1,275,2021,2296
6859,2021-10-09,11210,108.09,282,2021,2303
6860,2021-10-16,11210,92.86,289,2021,2310
6861,2021-10-23,11210,102.0,296,2021,2317
6862,2021-10-30,11210,121.79,303,2021,2324
6863,2021-11-06,11210,123.31,310,2021,2331
6864,2020-08-08,11211,20.66,221,2020,2241
6865,2020-08-15,11211,6.89,228,2020,2248
6866,2020-08-22,11211,15.74,235,2020,2255
6867,2020-08-29,11211,19.67,242,2020,2262
6868,2020-09-05,11211,16.72,249,2020,2269
6869,2020-09-12,11211,33.44,256,2020,2276
6870,2020-09-19,11211,67.87,263,2020,2283
6871,2020-09-26,11211,81.64,270,2020,2290
6872,2020-10-03,11211,97.38,277,2020,2297
6873,2020-10-10,11211,70.82,284,2020,2304
6874,2020-10-17,11211,65.9,291,2020,2311
6875,2020-10-24,11211,88.52,298,2020,2318
6876,2020-10-31,11211,103.28,305,2020,2325
6877,2020-11-07,11211,144.59,312,2020,2332
6878,2020-11-14,11211,148.52,319,2020,2339
6879,2020-11-21,11211,181.97,326,2020,2346
6880,2020-11-28,11211,183.93,333,2020,2353
6881,2020-12-05,11211,244.92,340,2020,2360
6882,2020-12-12,11211,230.16,347,2020,2367
6883,2020-12-19,11211,210.49,354,2020,2374
6884,2020-12-26,11211,207.54,361,2020,2381
6885,2021-01-02,11211,225.25,2,2021,2023
6886,2021-01-09,11211,364.92,9,2021,2030
6887,2021-01-16,11211,332.46,16,2021,2037
6888,2021-01-23,11211,318.69,23,2021,2044
6889,2021-01-30,11211,354.1,30,2021,2051
6890,2021-02-06,11211,277.38,37,2021,2058
6891,2021-02-13,11211,240.0,44,2021,2065
6892,2021-02-20,11211,255.74,51,2021,2072
6893,2021-02-27,11211,345.24,58,2021,2079
6894,2021-03-06,11211,334.43,65,2021,2086
6895,2021-03-13,11211,289.18,72,2021,2093
6896,2021-03-20,11211,246.88,79,2021,2100
6897,2021-03-27,11211,303.93,86,2021,2107
6898,2021-04-03,11211,238.03,93,2021,2114
6899,2021-04-10,11211,181.97,100,2021,2121
6900,2021-04-17,11211,154.43,107,2021,2128
6901,2021-04-24,11211,102.29,114,2021,2135
6902,2021-05-01,11211,66.89,121,2021,2142
6903,2021-05-08,11211,32.46,128,2021,2149
6904,2021-05-15,11211,22.62,135,2021,2156
6905,2021-05-22,11211,9.84,142,2021,2163
6906,2021-05-29,11211,8.85,149,2021,2170
6907,2021-06-05,11211,13.77,156,2021,2177
6908,2021-06-12,11211,26.56,163,2021,2184
6909,2021-06-19,11211,10.82,170,2021,2191
6910,2021-06-26,11211,5.9,177,2021,2198
6911,2021-07-03,11211,27.54,184,2021,2205
6912,2021-07-10,11211,32.46,191,2021,2212
6913,2021-07-17,11211,93.44,198,2021,2219
6914,2021-07-24,11211,108.2,205,2021,2226
6915,2021-07-31,11211,167.21,212,2021,2233
6916,2021-08-07,11211,175.08,219,2021,2240
6917,2021-08-14,11211,184.92,226,2021,2247
6918,2021-08-21,11211,186.88,233,2021,2254
6919,2021-08-28,11211,183.93,240,2021,2261
6920,2021-09-04,11211,190.82,247,2021,2268
6921,2021-09-11,11211,210.49,254,2021,2275
6922,2021-09-18,11211,317.7,261,2021,2282
6923,2021-09-25,11211,244.92,268,2021,2289
6924,2021-10-02,11211,229.18,275,2021,2296
6925,2021-10-09,11211,330.49,282,2021,2303
6926,2021-10-16,11211,242.95,289,2021,2310
6927,2021-10-23,11211,205.57,296,2021,2317
6928,2021-10-30,11211,162.29,303,2021,2324
6929,2021-11-06,11211,176.06,310,2021,2331
6930,2020-08-08,11212,12.17,221,2020,2241
6931,2020-08-15,11212,14.87,228,2020,2248
6932,2020-08-22,11212,12.17,235,2020,2255
6933,2020-08-29,11212,17.58,242,2020,2262
6934,2020-09-05,11212,6.76,249,2020,2269
6935,2020-09-12,11212,8.11,256,2020,2276
6936,2020-09-19,11212,10.82,263,2020,2283
6937,2020-09-26,11212,37.85,270,2020,2290
6938,2020-10-03,11212,29.74,277,2020,2297
6939,2020-10-10,11212,28.39,284,2020,2304
6940,2020-10-17,11212,29.74,291,2020,2311
6941,2020-10-24,11212,40.56,298,2020,2318
6942,2020-10-31,11212,60.84,305,2020,2325
6943,2020-11-07,11212,77.06,312,2020,2332
6944,2020-11-14,11212,104.1,319,2020,2339
6945,2020-11-21,11212,150.07,326,2020,2346
6946,2020-11-28,11212,140.6,333,2020,2353
6947,2020-12-05,11212,240.65,340,2020,2360
6948,2020-12-12,11212,236.59,347,2020,2367
6949,2020-12-19,11212,239.3,354,2020,2374
6950,2020-12-26,11212,243.35,361,2020,2381
6951,2021-01-02,11212,351.51,2,2021,2023
6952,2021-01-09,11212,465.07,9,2021,2030
6953,2021-01-16,11212,447.5,16,2021,2037
6954,2021-01-23,11212,528.61,23,2021,2044
6955,2021-01-30,11212,478.59,30,2021,2051
6956,2021-02-06,11212,321.77,37,2021,2058
6957,2021-02-13,11212,378.55,44,2021,2065
6958,2021-02-20,11212,323.12,51,2021,2072
6959,2021-02-27,11212,342.04,58,2021,2079
6960,2021-03-06,11212,379.9,65,2021,2086
6961,2021-03-13,11212,340.69,72,2021,2093
6962,2021-03-20,11212,352.86,79,2021,2100
6963,2021-03-27,11212,417.75,86,2021,2107
6964,2021-04-03,11212,436.68,93,2021,2114
6965,2021-04-10,11212,435.33,100,2021,2121
6966,2021-04-17,11212,312.3,107,2021,2128
6967,2021-04-24,11212,260.93,114,2021,2135
6968,2021-05-01,11212,160.88,121,2021,2142
6969,2021-05-08,11212,128.44,128,2021,2149
6970,2021-05-15,11212,109.51,135,2021,2156
6971,2021-05-22,11212,109.51,142,2021,2163
6972,2021-05-29,11212,40.56,149,2021,2170
6973,2021-06-05,11212,40.56,156,2021,2177
6974,2021-06-12,11212,16.22,163,2021,2184
6975,2021-06-19,11212,27.04,170,2021,2191
6976,2021-06-26,11212,14.87,177,2021,2198
6977,2021-07-03,11212,13.52,184,2021,2205
6978,2021-07-10,11212,40.56,191,2021,2212
6979,2021-07-17,11212,51.37,198,2021,2219
6980,2021-07-24,11212,73.01,205,2021,2226
6981,2021-07-31,11212,121.68,212,2021,2233
6982,2021-08-07,11212,217.66,219,2021,2240
6983,2021-08-14,11212,251.46,226,2021,2247
6984,2021-08-21,11212,289.32,233,2021,2254
6985,2021-08-28,11212,264.98,240,2021,2261
6986,2021-09-04,11212,205.5,247,2021,2268
6987,2021-09-11,11212,183.87,254,2021,2275
6988,2021-09-18,11212,197.39,261,2021,2282
6989,2021-09-25,11212,158.18,268,2021,2289
6990,2021-10-02,11212,177.11,275,2021,2296
6991,2021-10-09,11212,139.25,282,2021,2303
6992,2021-10-16,11212,104.1,289,2021,2310
6993,2021-10-23,11212,102.75,296,2021,2317
6994,2021-10-30,11212,101.4,303,2021,2324
6995,2021-11-06,11212,79.77,310,2021,2331
6996,2020-08-08,11213,15.48,221,2020,2241
6997,2020-08-15,11213,20.12,228,2020,2248
6998,2020-08-22,11213,15.48,235,2020,2255
6999,2020-08-29,11213,21.67,242,2020,2262
7000,2020-09-05,11213,34.06,249,2020,2269
7001,2020-09-12,11213,15.48,256,2020,2276
7002,2020-09-19,11213,55.73,263,2020,2283
7003,2020-09-26,11213,61.92,270,2020,2290
7004,2020-10-03,11213,55.73,277,2020,2297
7005,2020-10-10,11213,44.89,284,2020,2304
7006,2020-10-17,11213,46.44,291,2020,2311
7007,2020-10-24,11213,55.73,298,2020,2318
7008,2020-10-31,11213,65.01,305,2020,2325
7009,2020-11-07,11213,97.52,312,2020,2332
7010,2020-11-14,11213,119.19,319,2020,2339
7011,2020-11-21,11213,139.32,326,2020,2346
7012,2020-11-28,11213,136.22,333,2020,2353
7013,2020-12-05,11213,221.36,340,2020,2360
7014,2020-12-12,11213,216.71,347,2020,2367
7015,2020-12-19,11213,244.58,354,2020,2374
7016,2020-12-26,11213,304.95,361,2020,2381
7017,2021-01-02,11213,304.95,2,2021,2023
7018,2021-01-09,11213,323.52,9,2021,2030
7019,2021-01-16,11213,374.61,16,2021,2037
7020,2021-01-23,11213,379.25,23,2021,2044
7021,2021-01-30,11213,391.63,30,2021,2051
7022,2021-02-06,11213,323.52,37,2021,2058
7023,2021-02-13,11213,368.41,44,2021,2065
7024,2021-02-20,11213,283.28,51,2021,2072
7025,2021-02-27,11213,339.0,58,2021,2079
7026,2021-03-06,11213,373.06,65,2021,2086
7027,2021-03-13,11213,368.41,72,2021,2093
7028,2021-03-20,11213,298.76,79,2021,2100
7029,2021-03-27,11213,345.19,86,2021,2107
7030,2021-04-03,11213,239.93,93,2021,2114
7031,2021-04-10,11213,284.82,100,2021,2121
7032,2021-04-17,11213,247.67,107,2021,2128
7033,2021-04-24,11213,153.25,114,2021,2135
7034,2021-05-01,11213,150.15,121,2021,2142
7035,2021-05-08,11213,97.52,128,2021,2149
7036,2021-05-15,11213,43.34,135,2021,2156
7037,2021-05-22,11213,66.56,142,2021,2163
7038,2021-05-29,11213,32.51,149,2021,2170
7039,2021-06-05,11213,20.12,156,2021,2177
7040,2021-06-12,11213,20.12,163,2021,2184
7041,2021-06-19,11213,7.74,170,2021,2191
7042,2021-06-26,11213,17.03,177,2021,2198
7043,2021-07-03,11213,29.41,184,2021,2205
7044,2021-07-10,11213,24.77,191,2021,2212
7045,2021-07-17,11213,41.79,198,2021,2219
7046,2021-07-24,11213,82.04,205,2021,2226
7047,2021-07-31,11213,142.41,212,2021,2233
7048,2021-08-07,11213,174.92,219,2021,2240
7049,2021-08-14,11213,184.21,226,2021,2247
7050,2021-08-21,11213,204.33,233,2021,2254
7051,2021-08-28,11213,178.02,240,2021,2261
7052,2021-09-04,11213,134.67,247,2021,2268
7053,2021-09-11,11213,164.08,254,2021,2275
7054,2021-09-18,11213,154.8,261,2021,2282
7055,2021-09-25,11213,173.37,268,2021,2289
7056,2021-10-02,11213,230.65,275,2021,2296
7057,2021-10-09,11213,280.18,282,2021,2303
7058,2021-10-16,11213,195.04,289,2021,2310
7059,2021-10-23,11213,100.62,296,2021,2317
7060,2021-10-30,11213,80.49,303,2021,2324
7061,2021-11-06,11213,60.37,310,2021,2331
7062,2020-08-08,11214,18.32,221,2020,2241
7063,2020-08-15,11214,26.94,228,2020,2248
7064,2020-08-22,11214,14.01,235,2020,2255
7065,2020-08-29,11214,18.32,242,2020,2262
7066,2020-09-05,11214,29.09,249,2020,2269
7067,2020-09-12,11214,24.78,256,2020,2276
7068,2020-09-19,11214,25.86,263,2020,2283
7069,2020-09-26,11214,18.32,270,2020,2290
7070,2020-10-03,11214,30.17,277,2020,2297
7071,2020-10-10,11214,48.48,284,2020,2304
7072,2020-10-17,11214,40.94,291,2020,2311
7073,2020-10-24,11214,86.19,298,2020,2318
7074,2020-10-31,11214,72.19,305,2020,2325
7075,2020-11-07,11214,106.66,312,2020,2332
7076,2020-11-14,11214,152.99,319,2020,2339
7077,2020-11-21,11214,161.61,326,2020,2346
7078,2020-11-28,11214,167.0,333,2020,2353
7079,2020-12-05,11214,266.12,340,2020,2360
7080,2020-12-12,11214,321.07,347,2020,2367
7081,2020-12-19,11214,377.1,354,2020,2374
7082,2020-12-26,11214,458.98,361,2020,2381
7083,2021-01-02,11214,476.22,2,2021,2023
7084,2021-01-09,11214,628.14,9,2021,2030
7085,2021-01-16,11214,637.83,16,2021,2037
7086,2021-01-23,11214,554.87,23,2021,2044
7087,2021-01-30,11214,506.39,30,2021,2051
7088,2021-02-06,11214,435.28,37,2021,2058
7089,2021-02-13,11214,420.19,44,2021,2065
7090,2021-02-20,11214,352.32,51,2021,2072
7091,2021-02-27,11214,356.63,58,2021,2079
7092,2021-03-06,11214,349.08,65,2021,2086
7093,2021-03-13,11214,406.19,72,2021,2093
7094,2021-03-20,11214,362.01,79,2021,2100
7095,2021-03-27,11214,377.1,86,2021,2107
7096,2021-04-03,11214,322.15,93,2021,2114
7097,2021-04-10,11214,307.07,100,2021,2121
7098,2021-04-17,11214,269.36,107,2021,2128
7099,2021-04-24,11214,187.47,114,2021,2135
7100,2021-05-01,11214,124.98,121,2021,2142
7101,2021-05-08,11214,100.2,128,2021,2149
7102,2021-05-15,11214,54.95,135,2021,2156
7103,2021-05-22,11214,39.86,142,2021,2163
7104,2021-05-29,11214,21.55,149,2021,2170
7105,2021-06-05,11214,12.93,156,2021,2177
7106,2021-06-12,11214,11.85,163,2021,2184
7107,2021-06-19,11214,14.01,170,2021,2191
7108,2021-06-26,11214,11.85,177,2021,2198
7109,2021-07-03,11214,11.85,184,2021,2205
7110,2021-07-10,11214,45.25,191,2021,2212
7111,2021-07-17,11214,52.79,198,2021,2219
7112,2021-07-24,11214,75.42,205,2021,2226
7113,2021-07-31,11214,127.14,212,2021,2233
7114,2021-08-07,11214,99.12,219,2021,2240
7115,2021-08-14,11214,93.74,226,2021,2247
7116,2021-08-21,11214,78.65,233,2021,2254
7117,2021-08-28,11214,115.28,240,2021,2261
7118,2021-09-04,11214,115.28,247,2021,2268
7119,2021-09-11,11214,101.28,254,2021,2275
7120,2021-09-18,11214,118.52,261,2021,2282
7121,2021-09-25,11214,115.28,268,2021,2289
7122,2021-10-02,11214,61.41,275,2021,2296
7123,2021-10-09,11214,59.26,282,2021,2303
7124,2021-10-16,11214,80.81,289,2021,2310
7125,2021-10-23,11214,61.41,296,2021,2317
7126,2021-10-30,11214,61.41,303,2021,2324
7127,2021-11-06,11214,64.65,310,2021,2331
7128,2020-08-08,11215,18.67,221,2020,2241
7129,2020-08-15,11215,5.75,228,2020,2248
7130,2020-08-22,11215,11.49,235,2020,2255
7131,2020-08-29,11215,12.93,242,2020,2262
7132,2020-09-05,11215,8.62,249,2020,2269
7133,2020-09-12,11215,10.05,256,2020,2276
7134,2020-09-19,11215,17.24,263,2020,2283
7135,2020-09-26,11215,5.75,270,2020,2290
7136,2020-10-03,11215,12.93,277,2020,2297
7137,2020-10-10,11215,40.22,284,2020,2304
7138,2020-10-17,11215,21.54,291,2020,2311
7139,2020-10-24,11215,33.03,298,2020,2318
7140,2020-10-31,11215,51.71,305,2020,2325
7141,2020-11-07,11215,93.36,312,2020,2332
7142,2020-11-14,11215,101.98,319,2020,2339
7143,2020-11-21,11215,127.83,326,2020,2346
7144,2020-11-28,11215,140.76,333,2020,2353
7145,2020-12-05,11215,185.28,340,2020,2360
7146,2020-12-12,11215,202.52,347,2020,2367
7147,2020-12-19,11215,185.28,354,2020,2374
7148,2020-12-26,11215,169.48,361,2020,2381
7149,2021-01-02,11215,209.7,2,2021,2023
7150,2021-01-09,11215,206.82,9,2021,2030
7151,2021-01-16,11215,282.95,16,2021,2037
7152,2021-01-23,11215,199.64,23,2021,2044
7153,2021-01-30,11215,183.84,30,2021,2051
7154,2021-02-06,11215,152.25,37,2021,2058
7155,2021-02-13,11215,166.61,44,2021,2065
7156,2021-02-20,11215,147.94,51,2021,2072
7157,2021-02-27,11215,153.68,58,2021,2079
7158,2021-03-06,11215,120.65,65,2021,2086
7159,2021-03-13,11215,119.21,72,2021,2093
7160,2021-03-20,11215,169.48,79,2021,2100
7161,2021-03-27,11215,193.9,86,2021,2107
7162,2021-04-03,11215,155.12,93,2021,2114
7163,2021-04-10,11215,135.01,100,2021,2121
7164,2021-04-17,11215,86.18,107,2021,2128
7165,2021-04-24,11215,68.94,114,2021,2135
7166,2021-05-01,11215,58.89,121,2021,2142
7167,2021-05-08,11215,47.4,128,2021,2149
7168,2021-05-15,11215,35.91,135,2021,2156
7169,2021-05-22,11215,14.36,142,2021,2163
7170,2021-05-29,11215,15.8,149,2021,2170
7171,2021-06-05,11215,11.49,156,2021,2177
7172,2021-06-12,11215,2.87,163,2021,2184
7173,2021-06-19,11215,8.62,170,2021,2191
7174,2021-06-26,11215,14.36,177,2021,2198
7175,2021-07-03,11215,14.36,184,2021,2205
7176,2021-07-10,11215,31.6,191,2021,2212
