,date,MODZCTA_Location,Hosp_Rate,dayofyear,year,Hospital_by_modzcta_ID
1715,2021-06-01,10474,,152,2021,2173
1716,2021-07-01,10474,25.1,182,2021,2203
1717,2021-08-01,10474,25.1,213,2021,2234
1718,2021-09-01,10474,33.4,244,2021,2265
1719,2021-10-01,10474,,274,2021,2295
1720,2020-03-01,10475,381.4,61,2020,2081
1721,2020-04-01,10475,587.3,92,2020,2112
1722,2020-05-01,10475,79.6,122,2020,2142
1723,2020-06-01,10475,32.8,153,2020,2173
1724,2020-07-01,10475,18.7,183,2020,2203
1725,2020-08-01,10475,7.0,214,2020,2234
1726,2020-09-01,10475,18.7,245,2020,2265
1727,2020-10-01,10475,16.4,275,2020,2295
1728,2020-11-01,10475,11.7,306,2020,2326
1729,2020-12-01,10475,81.9,336,2020,2356
1730,2021-01-01,10475,170.8,1,2021,2022
1731,2021-02-01,10475,168.5,32,2021,2053
1732,2021-03-01,10475,100.6,60,2021,2081
1733,2021-04-01,10475,49.1,91,2021,2112
1734,2021-05-01,10475,37.4,121,2021,2142
1735,2021-06-01,10475,9.4,152,2021,2173
1736,2021-07-01,10475,18.7,182,2021,2203
1737,2021-08-01,10475,39.8,213,2021,2234
1738,2021-09-01,10475,28.1,244,2021,2265
1739,2021-10-01,10475,9.4,274,2021,2295
1740,2020-03-01,11004,153.0,61,2020,2081
1741,2020-04-01,11004,374.7,92,2020,2112
1742,2020-05-01,11004,42.2,122,2020,2142
1743,2020-06-01,11004,10.6,153,2020,2173
1744,2020-07-01,11004,5.3,183,2020,2203
1745,2020-08-01,11004,10.6,214,2020,2234
1746,2020-09-01,11004,,245,2020,2265
1747,2020-10-01,11004,10.6,275,2020,2295
1748,2020-11-01,11004,21.1,306,2020,2326
1749,2020-12-01,11004,105.5,336,2020,2356
1750,2021-01-01,11004,131.9,1,2021,2022
1751,2021-02-01,11004,68.6,32,2021,2053
1752,2021-03-01,11004,73.9,60,2021,2081
1753,2021-04-01,11004,42.2,91,2021,2112
1754,2021-05-01,11004,15.8,121,2021,2142
1755,2021-06-01,11004,15.8,152,2021,2173
1756,2021-07-01,11004,10.6,182,2021,2203
1757,2021-08-01,11004,15.8,213,2021,2234
1758,2021-09-01,11004,15.8,244,2021,2265
1759,2021-10-01,11004,21.1,274,2021,2295
1760,2020-03-01,11101,184.6,61,2020,2081
1761,2020-04-01,11101,211.8,92,2020,2112
1762,2020-05-01,11101,21.7,122,2020,2142
1763,2020-06-01,11101,13.6,153,2020,2173
1764,2020-07-01,11101,5.4,183,2020,2203
1765,2020-08-01,11101,10.9,214,2020,2234
1766,2020-09-01,11101,5.4,245,2020,2265
1767,2020-10-01,11101,8.1,275,2020,2295
1768,2020-11-01,11101,16.3,306,2020,2326
1769,2020-12-01,11101,67.9,336,2020,2356
1770,2021-01-01,11101,70.6,1,2021,2022
1771,2021-02-01,11101,111.3,32,2021,2053
1772,2021-03-01,11101,73.3,60,2021,2081
1773,2021-04-01,11101,46.2,91,2021,2112
1774,2021-05-01,11101,8.1,121,2021,2142
1775,2021-06-01,11101,5.4,152,2021,2173
1776,2021-07-01,11101,5.4,182,2021,2203
1777,2021-08-01,11101,27.1,213,2021,2234
1778,2021-09-01,11101,21.7,244,2021,2265
1779,2021-10-01,11101,13.6,274,2021,2295
1780,2020-03-01,11102,183.1,61,2020,2081
1781,2020-04-01,11102,422.7,92,2020,2112
1782,2020-05-01,11102,49.9,122,2020,2142
1783,2020-06-01,11102,10.0,153,2020,2173
1784,2020-07-01,11102,13.3,183,2020,2203
1785,2020-08-01,11102,6.7,214,2020,2234
1786,2020-09-01,11102,30.0,245,2020,2265
1787,2020-10-01,11102,33.3,275,2020,2295
1788,2020-11-01,11102,36.6,306,2020,2326
1789,2020-12-01,11102,123.1,336,2020,2356
1790,2021-01-01,11102,133.1,1,2021,2022
1791,2021-02-01,11102,123.1,32,2021,2053
1792,2021-03-01,11102,83.2,60,2021,2081
1793,2021-04-01,11102,66.6,91,2021,2112
1794,2021-05-01,11102,30.0,121,2021,2142
1795,2021-06-01,11102,3.3,152,2021,2173
1796,2021-07-01,11102,6.7,182,2021,2203
1797,2021-08-01,11102,39.9,213,2021,2234
1798,2021-09-01,11102,23.3,244,2021,2265
1799,2021-10-01,11102,6.7,274,2021,2295
1800,2020-03-01,11103,108.8,61,2020,2081
1801,2020-04-01,11103,280.5,92,2020,2112
1802,2020-05-01,11103,25.8,122,2020,2142
1803,2020-06-01,11103,5.7,153,2020,2173
1804,2020-07-01,11103,14.3,183,2020,2203
1805,2020-08-01,11103,17.2,214,2020,2234
1806,2020-09-01,11103,17.2,245,2020,2265
1807,2020-10-01,11103,11.4,275,2020,2295
1808,2020-11-01,11103,20.0,306,2020,2326
1809,2020-12-01,11103,57.2,336,2020,2356
1810,2021-01-01,11103,91.6,1,2021,2022
1811,2021-02-01,11103,88.7,32,2021,2053
1812,2021-03-01,11103,83.0,60,2021,2081
1813,2021-04-01,11103,48.7,91,2021,2112
1814,2021-05-01,11103,14.3,121,2021,2142
1815,2021-06-01,11103,8.6,152,2021,2173
1816,2021-07-01,11103,25.8,182,2021,2203
1817,2021-08-01,11103,25.8,213,2021,2234
1818,2021-09-01,11103,5.7,244,2021,2265
1819,2021-10-01,11103,22.9,274,2021,2295
1820,2020-03-01,11104,216.2,61,2020,2081
1821,2020-04-01,11104,247.7,92,2020,2112
1822,2020-05-01,11104,23.6,122,2020,2142
1823,2020-06-01,11104,,153,2020,2173
1824,2020-07-01,11104,3.9,183,2020,2203
1825,2020-08-01,11104,3.9,214,2020,2234
1826,2020-09-01,11104,3.9,245,2020,2265
1827,2020-10-01,11104,3.9,275,2020,2295
1828,2020-11-01,11104,23.6,306,2020,2326
1829,2020-12-01,11104,94.4,336,2020,2356
1830,2021-01-01,11104,66.8,1,2021,2022
1831,2021-02-01,11104,74.7,32,2021,2053
1832,2021-03-01,11104,102.2,60,2021,2081
1833,2021-04-01,11104,39.3,91,2021,2112
1834,2021-05-01,11104,15.7,121,2021,2142
1835,2021-06-01,11104,15.7,152,2021,2173
1836,2021-07-01,11104,11.8,182,2021,2203
1837,2021-08-01,11104,19.7,213,2021,2234
1838,2021-09-01,11104,,244,2021,2265
1839,2021-10-01,11104,23.6,274,2021,2295
1840,2020-03-01,11105,77.4,61,2020,2081
1841,2020-04-01,11105,215.5,92,2020,2112
1842,2020-05-01,11105,19.3,122,2020,2142
1843,2020-06-01,11105,5.5,153,2020,2173
1844,2020-07-01,11105,5.5,183,2020,2203
1845,2020-08-01,11105,,214,2020,2234
1846,2020-09-01,11105,5.5,245,2020,2265
1847,2020-10-01,11105,11.1,275,2020,2295
1848,2020-11-01,11105,49.7,306,2020,2326
1849,2020-12-01,11105,96.7,336,2020,2356
1850,2021-01-01,11105,105.0,1,2021,2022
1851,2021-02-01,11105,74.6,32,2021,2053
1852,2021-03-01,11105,63.6,60,2021,2081
1853,2021-04-01,11105,71.8,91,2021,2112
1854,2021-05-01,11105,41.4,121,2021,2142
1855,2021-06-01,11105,2.8,152,2021,2173
1856,2021-07-01,11105,13.8,182,2021,2203
1857,2021-08-01,11105,22.1,213,2021,2234
1858,2021-09-01,11105,16.6,244,2021,2265
1859,2021-10-01,11105,13.8,274,2021,2295
1860,2020-03-01,11106,117.6,61,2020,2081
1861,2020-04-01,11106,291.2,92,2020,2112
1862,2020-05-01,11106,29.4,122,2020,2142
1863,2020-06-01,11106,8.0,153,2020,2173
1864,2020-07-01,11106,13.4,183,2020,2203
1865,2020-08-01,11106,2.7,214,2020,2234
1866,2020-09-01,11106,16.0,245,2020,2265
1867,2020-10-01,11106,16.0,275,2020,2295
1868,2020-11-01,11106,32.1,306,2020,2326
1869,2020-12-01,11106,58.8,336,2020,2356
1870,2021-01-01,11106,114.9,1,2021,2022
1871,2021-02-01,11106,98.9,32,2021,2053
1872,2021-03-01,11106,88.2,60,2021,2081
1873,2021-04-01,11106,40.1,91,2021,2112
1874,2021-05-01,11106,29.4,121,2021,2142
1875,2021-06-01,11106,13.4,152,2021,2173
1876,2021-07-01,11106,13.4,182,2021,2203
1877,2021-08-01,11106,37.4,213,2021,2234
1878,2021-09-01,11106,42.7,244,2021,2265
1879,2021-10-01,11106,16.0,274,2021,2295
1880,2020-03-01,11109,52.1,61,2020,2081
1881,2020-04-01,11109,86.8,92,2020,2112
1882,2020-05-01,11109,,122,2020,2142
1883,2020-06-01,11109,17.4,153,2020,2173
1884,2020-07-01,11109,17.4,183,2020,2203
1885,2020-08-01,11109,34.7,214,2020,2234
1886,2020-09-01,11109,,245,2020,2265
1887,2020-10-01,11109,,275,2020,2295
1888,2020-11-01,11109,,306,2020,2326
1889,2020-12-01,11109,17.4,336,2020,2356
1890,2021-01-01,11109,34.7,1,2021,2022
1891,2021-02-01,11109,17.4,32,2021,2053
1892,2021-03-01,11109,86.8,60,2021,2081
1893,2021-04-01,11109,,91,2021,2112
1894,2021-05-01,11109,17.4,121,2021,2142
1895,2021-06-01,11109,,152,2021,2173
1896,2021-07-01,11109,,182,2021,2203
1897,2021-08-01,11109,,213,2021,2234
1898,2021-09-01,11109,,244,2021,2265
1899,2021-10-01,11109,,274,2021,2295
1900,2020-03-01,11201,115.6,61,2020,2081
1901,2020-04-01,11201,179.8,92,2020,2112
1902,2020-05-01,11201,28.9,122,2020,2142
1903,2020-06-01,11201,8.0,153,2020,2173
1904,2020-07-01,11201,6.4,183,2020,2203
1905,2020-08-01,11201,,214,2020,2234
1906,2020-09-01,11201,1.6,245,2020,2265
1907,2020-10-01,11201,6.4,275,2020,2295
1908,2020-11-01,11201,11.2,306,2020,2326
1909,2020-12-01,11201,33.7,336,2020,2356
1910,2021-01-01,11201,46.6,1,2021,2022
1911,2021-02-01,11201,33.7,32,2021,2053
1912,2021-03-01,11201,48.2,60,2021,2081
1913,2021-04-01,11201,33.7,91,2021,2112
1914,2021-05-01,11201,17.7,121,2021,2142
1915,2021-06-01,11201,9.6,152,2021,2173
1916,2021-07-01,11201,3.2,182,2021,2203
1917,2021-08-01,11201,25.7,213,2021,2234
1918,2021-09-01,11201,11.2,244,2021,2265
1919,2021-10-01,11201,8.0,274,2021,2295
1920,2020-03-01,11203,357.4,61,2020,2081
1921,2020-04-01,11203,443.3,92,2020,2112
1922,2020-05-01,11203,54.6,122,2020,2142
1923,2020-06-01,11203,23.2,153,2020,2173
1924,2020-07-01,11203,9.5,183,2020,2203
1925,2020-08-01,11203,6.8,214,2020,2234
1926,2020-09-01,11203,10.9,245,2020,2265
1927,2020-10-01,11203,13.6,275,2020,2295
1928,2020-11-01,11203,38.2,306,2020,2326
1929,2020-12-01,11203,90.0,336,2020,2356
1930,2021-01-01,11203,102.3,1,2021,2022
1931,2021-02-01,11203,87.3,32,2021,2053
1932,2021-03-01,11203,106.4,60,2021,2081
1933,2021-04-01,11203,90.0,91,2021,2112
1934,2021-05-01,11203,31.4,121,2021,2142
1935,2021-06-01,11203,13.6,152,2021,2173
1936,2021-07-01,11203,13.6,182,2021,2203
1937,2021-08-01,11203,50.5,213,2021,2234
1938,2021-09-01,11203,39.6,244,2021,2265
1939,2021-10-01,11203,28.6,274,2021,2295
1940,2020-03-01,11204,184.2,61,2020,2081
1941,2020-04-01,11204,227.0,92,2020,2112
1942,2020-05-01,11204,49.3,122,2020,2142
1943,2020-06-01,11204,23.4,153,2020,2173
1944,2020-07-01,11204,14.3,183,2020,2203
1945,2020-08-01,11204,15.6,214,2020,2234
1946,2020-09-01,11204,22.1,245,2020,2265
1947,2020-10-01,11204,57.1,275,2020,2295
1948,2020-11-01,11204,28.5,306,2020,2326
1949,2020-12-01,11204,83.0,336,2020,2356
1950,2021-01-01,11204,150.5,1,2021,2022
1951,2021-02-01,11204,110.3,32,2021,2053
1952,2021-03-01,11204,83.0,60,2021,2081
1953,2021-04-01,11204,49.3,91,2021,2112
1954,2021-05-01,11204,16.9,121,2021,2142
1955,2021-06-01,11204,5.2,152,2021,2173
1956,2021-07-01,11204,19.5,182,2021,2203
1957,2021-08-01,11204,20.8,213,2021,2234
1958,2021-09-01,11204,27.2,244,2021,2265
1959,2021-10-01,11204,11.7,274,2021,2295
1960,2020-03-01,11205,119.1,61,2020,2081
1961,2020-04-01,11205,225.0,92,2020,2112
1962,2020-05-01,11205,30.9,122,2020,2142
1963,2020-06-01,11205,26.5,153,2020,2173
1964,2020-07-01,11205,11.0,183,2020,2203
1965,2020-08-01,11205,24.3,214,2020,2234
1966,2020-09-01,11205,2.2,245,2020,2265
1967,2020-10-01,11205,17.6,275,2020,2295
1968,2020-11-01,11205,28.7,306,2020,2326
1969,2020-12-01,11205,59.6,336,2020,2356
1970,2021-01-01,11205,52.9,1,2021,2022
1971,2021-02-01,11205,114.7,32,2021,2053
1972,2021-03-01,11205,94.9,60,2021,2081
1973,2021-04-01,11205,44.1,91,2021,2112
1974,2021-05-01,11205,22.1,121,2021,2142
1975,2021-06-01,11205,2.2,152,2021,2173
1976,2021-07-01,11205,8.8,182,2021,2203
1977,2021-08-01,11205,19.9,213,2021,2234
1978,2021-09-01,11205,41.9,244,2021,2265
1979,2021-10-01,11205,15.4,274,2021,2295
1980,2020-03-01,11206,191.4,61,2020,2081
1981,2020-04-01,11206,265.3,92,2020,2112
1982,2020-05-01,11206,33.4,122,2020,2142
1983,2020-06-01,11206,13.8,153,2020,2173
1984,2020-07-01,11206,23.1,183,2020,2203
1985,2020-08-01,11206,12.7,214,2020,2234
1986,2020-09-01,11206,16.1,245,2020,2265
1987,2020-10-01,11206,15.0,275,2020,2295
1988,2020-11-01,11206,23.1,306,2020,2326
1989,2020-12-01,11206,71.5,336,2020,2356
1990,2021-01-01,11206,113.0,1,2021,2022
1991,2021-02-01,11206,146.5,32,2021,2053
1992,2021-03-01,11206,84.2,60,2021,2081
1993,2021-04-01,11206,47.3,91,2021,2112
1994,2021-05-01,11206,21.9,121,2021,2142
1995,2021-06-01,11206,11.5,152,2021,2173
1996,2021-07-01,11206,15.0,182,2021,2203
1997,2021-08-01,11206,27.7,213,2021,2234
1998,2021-09-01,11206,32.3,244,2021,2265
1999,2021-10-01,11206,19.6,274,2021,2295
2000,2020-03-01,11207,219.0,61,2020,2081
2001,2020-04-01,11207,372.9,92,2020,2112
2002,2020-05-01,11207,57.3,122,2020,2142
2003,2020-06-01,11207,31.4,153,2020,2173
2004,2020-07-01,11207,18.0,183,2020,2203
2005,2020-08-01,11207,13.5,214,2020,2234
2006,2020-09-01,11207,7.9,245,2020,2265
2007,2020-10-01,11207,15.7,275,2020,2295
2008,2020-11-01,11207,48.3,306,2020,2326
2009,2020-12-01,11207,104.5,336,2020,2356
2010,2021-01-01,11207,139.3,1,2021,2022
2011,2021-02-01,11207,106.7,32,2021,2053
2012,2021-03-01,11207,131.4,60,2021,2081
2013,2021-04-01,11207,104.5,91,2021,2112
2014,2021-05-01,11207,34.8,121,2021,2142
2015,2021-06-01,11207,6.7,152,2021,2173
2016,2021-07-01,11207,15.7,182,2021,2203
2017,2021-08-01,11207,57.3,213,2021,2234
2018,2021-09-01,11207,35.9,244,2021,2265
2019,2021-10-01,11207,25.8,274,2021,2295
2020,2020-03-01,11208,255.3,61,2020,2081
2021,2020-04-01,11208,390.3,92,2020,2112
2022,2020-05-01,11208,58.6,122,2020,2142
2023,2020-06-01,11208,23.0,153,2020,2173
2024,2020-07-01,11208,12.6,183,2020,2203
2025,2020-08-01,11208,11.5,214,2020,2234
2026,2020-09-01,11208,9.4,245,2020,2265
2027,2020-10-01,11208,14.6,275,2020,2295
2028,2020-11-01,11208,71.2,306,2020,2326
2029,2020-12-01,11208,133.9,336,2020,2356
2030,2021-01-01,11208,167.4,1,2021,2022
2031,2021-02-01,11208,129.8,32,2021,2053
2032,2021-03-01,11208,128.7,60,2021,2081
2033,2021-04-01,11208,88.9,91,2021,2112
2034,2021-05-01,11208,26.2,121,2021,2142
2035,2021-06-01,11208,15.7,152,2021,2173
2036,2021-07-01,11208,13.6,182,2021,2203
2037,2021-08-01,11208,58.6,213,2021,2234
2038,2021-09-01,11208,46.0,244,2021,2265
2039,2021-10-01,11208,16.7,274,2021,2295
2040,2020-03-01,11209,128.9,61,2020,2081
2041,2020-04-01,11209,226.6,92,2020,2112
2042,2020-05-01,11209,37.0,122,2020,2142
2043,2020-06-01,11209,16.3,153,2020,2173
2044,2020-07-01,11209,5.9,183,2020,2203
2045,2020-08-01,11209,16.3,214,2020,2234
2046,2020-09-01,11209,7.4,245,2020,2265
2047,2020-10-01,11209,25.2,275,2020,2295
2048,2020-11-01,11209,35.5,306,2020,2326
2049,2020-12-01,11209,81.5,336,2020,2356
2050,2021-01-01,11209,103.7,1,2021,2022
2051,2021-02-01,11209,99.2,32,2021,2053
2052,2021-03-01,11209,82.9,60,2021,2081
2053,2021-04-01,11209,59.2,91,2021,2112
2054,2021-05-01,11209,19.3,121,2021,2142
2055,2021-06-01,11209,7.4,152,2021,2173
2056,2021-07-01,11209,13.3,182,2021,2203
2057,2021-08-01,11209,34.1,213,2021,2234
2058,2021-09-01,11209,28.1,244,2021,2265
2059,2021-10-01,11209,7.4,274,2021,2295
2060,2020-03-01,11210,242.1,61,2020,2081
2061,2020-04-01,11210,334.9,92,2020,2112
2062,2020-05-01,11210,33.5,122,2020,2142
2063,2020-06-01,11210,30.4,153,2020,2173
2064,2020-07-01,11210,15.2,183,2020,2203
2065,2020-08-01,11210,6.1,214,2020,2234
2066,2020-09-01,11210,28.9,245,2020,2265
2067,2020-10-01,11210,42.6,275,2020,2295
2068,2020-11-01,11210,36.5,306,2020,2326
2069,2020-12-01,11210,63.9,336,2020,2356
2070,2021-01-01,11210,95.9,1,2021,2022
2071,2021-02-01,11210,118.7,32,2021,2053
2072,2021-03-01,11210,77.6,60,2021,2081
2073,2021-04-01,11210,56.3,91,2021,2112
2074,2021-05-01,11210,19.8,121,2021,2142
2075,2021-06-01,11210,7.6,152,2021,2173
2076,2021-07-01,11210,15.2,182,2021,2203
2077,2021-08-01,11210,32.0,213,2021,2234
2078,2021-09-01,11210,24.4,244,2021,2265
2079,2021-10-01,11210,13.7,274,2021,2295
2080,2020-03-01,11211,224.3,61,2020,2081
2081,2020-04-01,11211,205.6,92,2020,2112
2082,2020-05-01,11211,40.3,122,2020,2142
2083,2020-06-01,11211,14.8,153,2020,2173
2084,2020-07-01,11211,14.8,183,2020,2203
2085,2020-08-01,11211,8.9,214,2020,2234
2086,2020-09-01,11211,18.7,245,2020,2265
2087,2020-10-01,11211,36.4,275,2020,2295
2088,2020-11-01,11211,30.5,306,2020,2326
2089,2020-12-01,11211,48.2,336,2020,2356
2090,2021-01-01,11211,63.0,1,2021,2022
2091,2021-02-01,11211,66.9,32,2021,2053
2092,2021-03-01,11211,60.0,60,2021,2081
2093,2021-04-01,11211,21.6,91,2021,2112
2094,2021-05-01,11211,9.8,121,2021,2142
2095,2021-06-01,11211,10.8,152,2021,2173
2096,2021-07-01,11211,7.9,182,2021,2203
2097,2021-08-01,11211,18.7,213,2021,2234
2098,2021-09-01,11211,26.6,244,2021,2265
2099,2021-10-01,11211,25.6,274,2021,2295
2100,2020-03-01,11212,306.9,61,2020,2081
2101,2020-04-01,11212,406.9,92,2020,2112
2102,2020-05-01,11212,77.1,122,2020,2142
2103,2020-06-01,11212,39.2,153,2020,2173
2104,2020-07-01,11212,24.3,183,2020,2203
2105,2020-08-01,11212,9.5,214,2020,2234
2106,2020-09-01,11212,8.1,245,2020,2265
2107,2020-10-01,11212,9.5,275,2020,2295
2108,2020-11-01,11212,60.8,306,2020,2326
2109,2020-12-01,11212,101.4,336,2020,2356
2110,2021-01-01,11212,173.1,1,2021,2022
2111,2021-02-01,11212,140.6,32,2021,2053
2112,2021-03-01,11212,197.4,60,2021,2081
2113,2021-04-01,11212,154.1,91,2021,2112
2114,2021-05-01,11212,37.9,121,2021,2142
2115,2021-06-01,11212,12.2,152,2021,2173
2116,2021-07-01,11212,24.3,182,2021,2203
2117,2021-08-01,11212,75.7,213,2021,2234
2118,2021-09-01,11212,60.8,244,2021,2265
2119,2021-10-01,11212,46.0,274,2021,2295
2120,2020-03-01,11213,311.1,61,2020,2081
2121,2020-04-01,11213,312.7,92,2020,2112
2122,2020-05-01,11213,35.6,122,2020,2142
2123,2020-06-01,11213,18.6,153,2020,2173
2124,2020-07-01,11213,12.4,183,2020,2203
2125,2020-08-01,11213,12.4,214,2020,2234
2126,2020-09-01,11213,6.2,245,2020,2265
2127,2020-10-01,11213,23.2,275,2020,2295
2128,2020-11-01,11213,37.2,306,2020,2326
2129,2020-12-01,11213,71.2,336,2020,2356
2130,2021-01-01,11213,113.0,1,2021,2022
2131,2021-02-01,11213,103.7,32,2021,2053
2132,2021-03-01,11213,120.7,60,2021,2081
2133,2021-04-01,11213,103.7,91,2021,2112
2134,2021-05-01,11213,35.6,121,2021,2142
2135,2021-06-01,11213,15.5,152,2021,2173
2136,2021-07-01,11213,18.6,182,2021,2203
2137,2021-08-01,11213,57.3,213,2021,2234
2138,2021-09-01,11213,26.3,244,2021,2265
2139,2021-10-01,11213,21.7,274,2021,2295
2140,2020-03-01,11214,125.0,61,2020,2081
2141,2020-04-01,11214,265.0,92,2020,2112
2142,2020-05-01,11214,46.3,122,2020,2142
2143,2020-06-01,11214,22.6,153,2020,2173
2144,2020-07-01,11214,17.2,183,2020,2203
2145,2020-08-01,11214,15.1,214,2020,2234
2146,2020-09-01,11214,11.9,245,2020,2265
2147,2020-10-01,11214,31.2,275,2020,2295
2148,2020-11-01,11214,44.2,306,2020,2326
2149,2020-12-01,11214,111.0,336,2020,2356
2150,2021-01-01,11214,164.8,1,2021,2022
2151,2021-02-01,11214,136.8,32,2021,2053
2152,2021-03-01,11214,148.7,60,2021,2081
2153,2021-04-01,11214,78.7,91,2021,2112
2154,2021-05-01,11214,25.9,121,2021,2142
2155,2021-06-01,11214,9.7,152,2021,2173
2156,2021-07-01,11214,19.4,182,2021,2203
2157,2021-08-01,11214,38.8,213,2021,2234
2158,2021-09-01,11214,20.5,244,2021,2265
2159,2021-10-01,11214,19.4,274,2021,2295
2160,2020-03-01,11215,91.9,61,2020,2081
2161,2020-04-01,11215,86.2,92,2020,2112
2162,2020-05-01,11215,14.4,122,2020,2142
2163,2020-06-01,11215,5.7,153,2020,2173
2164,2020-07-01,11215,4.3,183,2020,2203
2165,2020-08-01,11215,5.7,214,2020,2234
2166,2020-09-01,11215,1.4,245,2020,2265
2167,2020-10-01,11215,4.3,275,2020,2295
2168,2020-11-01,11215,12.9,306,2020,2326
2169,2020-12-01,11215,33.0,336,2020,2356
2170,2021-01-01,11215,24.4,1,2021,2022
2171,2021-02-01,11215,31.6,32,2021,2053
2172,2021-03-01,11215,30.2,60,2021,2081
2173,2021-04-01,11215,21.5,91,2021,2112
2174,2021-05-01,11215,5.7,121,2021,2142
2175,2021-06-01,11215,2.9,152,2021,2173
2176,2021-07-01,11215,8.6,182,2021,2203
2177,2021-08-01,11215,7.2,213,2021,2234
2178,2021-09-01,11215,5.7,244,2021,2265
2179,2021-10-01,11215,,274,2021,2295
2180,2020-03-01,11216,144.1,61,2020,2081
2181,2020-04-01,11216,222.5,92,2020,2112
2182,2020-05-01,11216,16.4,122,2020,2142
2183,2020-06-01,11216,9.1,153,2020,2173
2184,2020-07-01,11216,14.6,183,2020,2203
2185,2020-08-01,11216,5.5,214,2020,2234
2186,2020-09-01,11216,9.1,245,2020,2265
2187,2020-10-01,11216,7.3,275,2020,2295
2188,2020-11-01,11216,16.4,306,2020,2326
2189,2020-12-01,11216,65.7,336,2020,2356
2190,2021-01-01,11216,69.3,1,2021,2022
2191,2021-02-01,11216,80.3,32,2021,2053
2192,2021-03-01,11216,67.5,60,2021,2081
2193,2021-04-01,11216,49.2,91,2021,2112
2194,2021-05-01,11216,20.1,121,2021,2142
2195,2021-06-01,11216,12.8,152,2021,2173
2196,2021-07-01,11216,12.8,182,2021,2203
2197,2021-08-01,11216,23.7,213,2021,2234
2198,2021-09-01,11216,32.8,244,2021,2265
2199,2021-10-01,11216,14.6,274,2021,2295
2200,2020-03-01,11217,156.6,61,2020,2081
2201,2020-04-01,11217,269.1,92,2020,2112
2202,2020-05-01,11217,24.5,122,2020,2142
2203,2020-06-01,11217,12.2,153,2020,2173
2204,2020-07-01,11217,4.9,183,2020,2203
2205,2020-08-01,11217,2.4,214,2020,2234
2206,2020-09-01,11217,,245,2020,2265
2207,2020-10-01,11217,22.0,275,2020,2295
2208,2020-11-01,11217,14.7,306,2020,2326
2209,2020-12-01,11217,26.9,336,2020,2356
2210,2021-01-01,11217,36.7,1,2021,2022
2211,2021-02-01,11217,83.2,32,2021,2053
2212,2021-03-01,11217,36.7,60,2021,2081
2213,2021-04-01,11217,26.9,91,2021,2112
2214,2021-05-01,11217,9.8,121,2021,2142
2215,2021-06-01,11217,17.1,152,2021,2173
2216,2021-07-01,11217,14.7,182,2021,2203
2217,2021-08-01,11217,7.3,213,2021,2234
2218,2021-09-01,11217,7.3,244,2021,2265
2219,2021-10-01,11217,12.2,274,2021,2295
2220,2020-03-01,11218,216.2,61,2020,2081
2221,2020-04-01,11218,302.7,92,2020,2112
2222,2020-05-01,11218,52.7,122,2020,2142
2223,2020-06-01,11218,24.3,153,2020,2173
2224,2020-07-01,11218,13.5,183,2020,2203
2225,2020-08-01,11218,10.8,214,2020,2234
2226,2020-09-01,11218,29.7,245,2020,2265
2227,2020-10-01,11218,40.5,275,2020,2295
2228,2020-11-01,11218,24.3,306,2020,2326
2229,2020-12-01,11218,100.0,336,2020,2356
2230,2021-01-01,11218,129.7,1,2021,2022
2231,2021-02-01,11218,98.7,32,2021,2053
2232,2021-03-01,11218,98.7,60,2021,2081
2233,2021-04-01,11218,64.9,91,2021,2112
2234,2021-05-01,11218,16.2,121,2021,2142
2235,2021-06-01,11218,16.2,152,2021,2173
2236,2021-07-01,11218,18.9,182,2021,2203
2237,2021-08-01,11218,35.1,213,2021,2234
2238,2021-09-01,11218,17.6,244,2021,2265
2239,2021-10-01,11218,25.7,274,2021,2295
2240,2020-03-01,11219,226.5,61,2020,2081
2241,2020-04-01,11219,289.7,92,2020,2112
2242,2020-05-01,11219,71.0,122,2020,2142
2243,2020-06-01,11219,34.4,153,2020,2173
2244,2020-07-01,11219,17.8,183,2020,2203
2245,2020-08-01,11219,21.1,214,2020,2234
2246,2020-09-01,11219,37.7,245,2020,2265
2247,2020-10-01,11219,57.7,275,2020,2295
2248,2020-11-01,11219,47.7,306,2020,2326
2249,2020-12-01,11219,76.6,336,2020,2356
2250,2021-01-01,11219,108.8,1,2021,2022
2251,2021-02-01,11219,96.6,32,2021,2053
2252,2021-03-01,11219,104.3,60,2021,2081
2253,2021-04-01,11219,45.5,91,2021,2112
2254,2021-05-01,11219,7.8,121,2021,2142
2255,2021-06-01,11219,3.3,152,2021,2173
2256,2021-07-01,11219,13.3,182,2021,2203
2257,2021-08-01,11219,20.0,213,2021,2234
2258,2021-09-01,11219,36.6,244,2021,2265
2259,2021-10-01,11219,30.0,274,2021,2295
2260,2020-03-01,11220,182.9,61,2020,2081
2261,2020-04-01,11220,275.9,92,2020,2112
2262,2020-05-01,11220,56.0,122,2020,2142
2263,2020-06-01,11220,27.5,153,2020,2173
2264,2020-07-01,11220,27.5,183,2020,2203
2265,2020-08-01,11220,16.9,214,2020,2234
2266,2020-09-01,11220,11.6,245,2020,2265
2267,2020-10-01,11220,20.1,275,2020,2295
2268,2020-11-01,11220,30.7,306,2020,2326
2269,2020-12-01,11220,93.0,336,2020,2356
2270,2021-01-01,11220,160.7,1,2021,2022
2271,2021-02-01,11220,87.7,32,2021,2053
2272,2021-03-01,11220,127.9,60,2021,2081
2273,2021-04-01,11220,69.8,91,2021,2112
2274,2021-05-01,11220,13.7,121,2021,2142
