,date,MODZCTA_Location,death_Rate,dayofyear,year,deathrate_by_modzcta_ID
3538,2021-09-01,11435,,244,2021,2265
3539,2021-10-01,11435,,274,2021,2295
3540,2020-03-01,11436,29.9,61,2020,2081
3541,2020-04-01,11436,189.6,92,2020,2112
3542,2020-05-01,11436,,122,2020,2142
3543,2020-06-01,11436,,153,2020,2173
3544,2020-07-01,11436,,183,2020,2203
3545,2020-08-01,11436,0.0,214,2020,2234
3546,2020-09-01,11436,0.0,245,2020,2265
3547,2020-10-01,11436,,275,2020,2295
3548,2020-11-01,11436,,306,2020,2326
3549,2020-12-01,11436,,336,2020,2356
3550,2021-01-01,11436,,1,2021,2022
3551,2021-02-01,11436,24.9,32,2021,2053
3552,2021-03-01,11436,34.9,60,2021,2081
3553,2021-04-01,11436,,91,2021,2112
3554,2021-05-01,11436,,121,2021,2142
3555,2021-06-01,11436,0.0,152,2021,2173
3556,2021-07-01,11436,,182,2021,2203
3557,2021-08-01,11436,0.0,213,2021,2234
3558,2021-09-01,11436,,244,2021,2265
3559,2021-10-01,11436,0.0,274,2021,2295
3560,2020-03-01,11691,65.8,61,2020,2081
3561,2020-04-01,11691,471.2,92,2020,2112
3562,2020-05-01,11691,74.8,122,2020,2142
3563,2020-06-01,11691,29.9,153,2020,2173
3564,2020-07-01,11691,9.0,183,2020,2203
3565,2020-08-01,11691,,214,2020,2234
3566,2020-09-01,11691,,245,2020,2265
3567,2020-10-01,11691,,275,2020,2295
3568,2020-11-01,11691,,306,2020,2326
3569,2020-12-01,11691,10.5,336,2020,2356
3570,2021-01-01,11691,26.9,1,2021,2022
3571,2021-02-01,11691,29.9,32,2021,2053
3572,2021-03-01,11691,28.4,60,2021,2081
3573,2021-04-01,11691,26.9,91,2021,2112
3574,2021-05-01,11691,10.5,121,2021,2142
3575,2021-06-01,11691,,152,2021,2173
3576,2021-07-01,11691,,182,2021,2203
3577,2021-08-01,11691,,213,2021,2234
3578,2021-09-01,11691,,244,2021,2265
3579,2021-10-01,11691,10.5,274,2021,2295
3580,2020-03-01,11692,52.3,61,2020,2081
3581,2020-04-01,11692,399.4,92,2020,2112
3582,2020-05-01,11692,85.6,122,2020,2142
3583,2020-06-01,11692,33.3,153,2020,2173
3584,2020-07-01,11692,,183,2020,2203
3585,2020-08-01,11692,0.0,214,2020,2234
3586,2020-09-01,11692,,245,2020,2265
3587,2020-10-01,11692,,275,2020,2295
3588,2020-11-01,11692,0.0,306,2020,2326
3589,2020-12-01,11692,,336,2020,2356
3590,2021-01-01,11692,,1,2021,2022
3591,2021-02-01,11692,,32,2021,2053
3592,2021-03-01,11692,0.0,60,2021,2081
3593,2021-04-01,11692,23.8,91,2021,2112
3594,2021-05-01,11692,,121,2021,2142
3595,2021-06-01,11692,,152,2021,2173
3596,2021-07-01,11692,0.0,182,2021,2203
3597,2021-08-01,11692,0.0,213,2021,2234
3598,2021-09-01,11692,,244,2021,2265
3599,2021-10-01,11692,,274,2021,2295
3600,2020-03-01,11693,55.2,61,2020,2081
3601,2020-04-01,11693,260.4,92,2020,2112
3602,2020-05-01,11693,0.0,122,2020,2142
3603,2020-06-01,11693,0.0,153,2020,2173
3604,2020-07-01,11693,,183,2020,2203
3605,2020-08-01,11693,,214,2020,2234
3606,2020-09-01,11693,0.0,245,2020,2265
3607,2020-10-01,11693,,275,2020,2295
3608,2020-11-01,11693,0.0,306,2020,2326
3609,2020-12-01,11693,,336,2020,2356
3610,2021-01-01,11693,,1,2021,2022
3611,2021-02-01,11693,,32,2021,2053
3612,2021-03-01,11693,,60,2021,2081
3613,2021-04-01,11693,,91,2021,2112
3614,2021-05-01,11693,0.0,121,2021,2142
3615,2021-06-01,11693,0.0,152,2021,2173
3616,2021-07-01,11693,0.0,182,2021,2203
3617,2021-08-01,11693,0.0,213,2021,2234
3618,2021-09-01,11693,,244,2021,2265
3619,2021-10-01,11693,0.0,274,2021,2295
3620,2020-03-01,11694,24.1,61,2020,2081
3621,2020-04-01,11694,375.4,92,2020,2112
3622,2020-05-01,11694,81.8,122,2020,2142
3623,2020-06-01,11694,,153,2020,2173
3624,2020-07-01,11694,,183,2020,2203
3625,2020-08-01,11694,,214,2020,2234
3626,2020-09-01,11694,,245,2020,2265
3627,2020-10-01,11694,,275,2020,2295
3628,2020-11-01,11694,0.0,306,2020,2326
3629,2020-12-01,11694,,336,2020,2356
3630,2021-01-01,11694,,1,2021,2022
3631,2021-02-01,11694,,32,2021,2053
3632,2021-03-01,11694,,60,2021,2081
3633,2021-04-01,11694,0.0,91,2021,2112
3634,2021-05-01,11694,,121,2021,2142
3635,2021-06-01,11694,0.0,152,2021,2173
3636,2021-07-01,11694,,182,2021,2203
3637,2021-08-01,11694,0.0,213,2021,2234
3638,2021-09-01,11694,,244,2021,2265
3639,2021-10-01,11694,,274,2021,2295
3640,2020-03-01,11697,,61,2020,2081
3641,2020-04-01,11697,,92,2020,2112
3642,2020-05-01,11697,,122,2020,2142
3643,2020-06-01,11697,0.0,153,2020,2173
3644,2020-07-01,11697,0.0,183,2020,2203
3645,2020-08-01,11697,,214,2020,2234
3646,2020-09-01,11697,,245,2020,2265
3647,2020-10-01,11697,,275,2020,2295
3648,2020-11-01,11697,0.0,306,2020,2326
3649,2020-12-01,11697,0.0,336,2020,2356
3650,2021-01-01,11697,,1,2021,2022
3651,2021-02-01,11697,,32,2021,2053
3652,2021-03-01,11697,,60,2021,2081
3653,2021-04-01,11697,,91,2021,2112
3654,2021-05-01,11697,,121,2021,2142
3655,2021-06-01,11697,,152,2021,2173
3656,2021-07-01,11697,0.0,182,2021,2203
3657,2021-08-01,11697,,213,2021,2234
3658,2021-09-01,11697,0.0,244,2021,2265
3659,2021-10-01,11697,0.0,274,2021,2295
